X-Lamb;Y-Lamb;Hauteur (m);Epaisseur (m);Densite (%);Leaf wall area (m².ha-1);Pourcentage de la dose homologuée à appliquer
766744.21;6284775.26;0.69;0.19;64;5520;124.7
766741.83;6284776.48;0.8;0.35;50;6400;109.7
766739.06;6284777.96;0.64;0.2;73;5120;140.4
766736.47;6284779.43;0.67;0.23;66;5360;128
766733.64;6284780.83;0.63;0.25;66;5040;124.5
766731.11;6284782.06;0.6;0.27;71;4800;133.1
766728.44;6284783.39;0.64;0.21;64;5120;120.4
766725.79;6284784.82;0.7;0.17;62;5600;121.2
766723.17;6284786.27;0.65;0.31;47;5200;91.9
766720.48;6284787.71;0.66;0.2;68;5280;130.8
766717.69;6284789.25;0.75;0.17;58;6000;117.6
766714.97;6284790.56;0.78;0.24;51;6240;107.7
766712.51;6284791.87;0.69;0.19;57;5520;110.5
766709.4;6284793.51;0.62;0.29;60;4960;112.2
766707.43;6284794.63;0.63;0.22;62;5040;115.7
766704.35;6284796.29;0.65;0.32;52;5200;100.4
766701.56;6284797.77;0.62;0.16;65;4960;119.7
766698.4;6284799.38;0.64;0.17;61;5120;113.5
766696.54;6284800.4;0.73;0.35;51;5840;105.6
766693.62;6284801.99;0.7;0.25;61;5600;120.7
766690.83;6284803.41;0.7;0.27;57;5600;112.9
766687.84;6284804.99;0.66;0.23;65;5280;125
766685.54;6284806.11;0.66;0.29;63;5280;121.9
766682.73;6284807.56;0.71;0.42;67;5680;138.8
766680.28;6284808.89;0.71;0.16;66;5680;130.5
766677.21;6284810.44;0.64;0.16;65;5120;121.4
766674.6;6284811.89;0.64;0.21;58;5120;108.5
766671.93;6284813.34;0.68;0.18;66;5440;128
766669.16;6284814.82;0.69;0.25;47;5520;93.9
766666.57;6284816.19;0.73;0.27;73;5840;152.7
766664.34;6284817.36;0.67;0.19;60;5360;114.6
766661.39;6284818.96;0.77;0.44;31;6160;78.2
766658.09;6284820.74;0.73;0.38;36;5840;81.8
766656.04;6284821.82;0.71;0.34;57;5680;115.3
766652.93;6284823.37;0.72;0.26;62;5760;125
766650.61;6284824.62;0.67;0.48;48;5360;97.8
766647.19;6284823.93;0.76;0.31;54;6080;113.1
766647.61;6284820.46;0.78;0.39;50;6240;108.7
766650.65;6284819.02;0.71;0.35;56;5680;113.3
766652.89;6284817.87;0.78;0.38;56;6240;120.4
766655.41;6284816.51;0.66;0.24;60;5280;114.6
766657.92;6284815.14;0.81;0.28;53;6480;115
766660.68;6284813.64;0.65;0.26;60;5200;114.2
766662.3;6284812.74;0.68;0.16;53;5440;101.8
766666.15;6284810.8;0.68;0.19;65;5440;126.1
766668.04;6284809.84;0.79;0.42;51;6320;112
766671.31;6284808.07;0.69;0.48;51;5520;104.7
766673.29;6284806.98;0.79;0.39;56;6320;121.4
766676.2;6284805.5;0.81;0.49;41;6480;96.8
766679.26;6284803.85;0.8;0.47;44;6400;100.8
766681.52;6284802.76;0.86;0.25;33;6880;84
766684.45;6284801.2;0.76;0.21;55;6080;113.1
766686.73;6284800.01;0.66;0.25;66;5280;127.4
766689.33;6284798.66;0.75;0.3;56;6000;115.9
766692.19;6284797.23;0.76;0.31;58;6080;121.2
766694.56;6284795.92;0.74;0.38;53;5920;110.7
766697.35;6284794.41;0.74;0.3;31;5920;74.6
766699.86;6284793.12;0.69;0.31;54;5520;107.1
766702.5;6284791.74;0.72;0.24;60;5760;120.2
766705.03;6284790.31;0.81;0.18;63;6480;134.4
766707.43;6284789.08;0.79;0.32;61;6320;131.1
766710.46;6284787.44;0.66;0.31;72;5280;143.1
766713;6284786.07;0.61;0.19;60;4880;109.3
766715.44;6284784.82;0.65;0.27;62;5200;118.5
766718.03;6284783.47;0.69;0.42;55;5520;111
766721.12;6284781.84;0.65;0.2;67;5200;127.7
766723.79;6284780.51;0.67;0.25;65;5360;126.3
766725.82;6284779.45;0.73;0.38;59;5840;121.9
766728.61;6284777.92;0.72;0.39;49;5760;102
766731.58;6284776.39;0.7;0.29;56;5600;111.4
766734.27;6284774.94;0.63;0.21;57;5040;105.8
766736.95;6284773.53;0.66;0.29;58;5280;111.8
766739.41;6284772.3;0.68;0.14;69;5440;134
766742.24;6284770.79;0.7;0.33;54;5600;108.3
766744.78;6284769.47;0.77;0.38;54;6160;115.3
766747.56;6284767.94;0.8;0.39;61;6400;133.4
766749.98;6284766.61;0.77;0.3;64;6160;135.3
766752.6;6284765.25;0.7;0.2;63;5600;124
766755.08;6284763.93;0.76;0.4;62;6080;132
766757.87;6284762.48;0.69;0.29;58;5520;114.4
766760.28;6284761.2;0.74;0.27;71;5920;148.5
766762.73;6284759.93;0.88;0.28;64;7040;147
766765.43;6284758.48;0.87;0.43;60;6960;139.7
766768;6284757.07;0.73;0.41;64;5840;133.7
766770.72;6284755.7;0.74;0.34;65;5920;135.6
766773.14;6284754.42;0.71;0.41;61;5680;125
766775.91;6284753.05;0.7;0.39;64;5600;130.2
766778.61;6284751.71;0.63;0.56;58;5040;114.4
766781.17;6284750.41;0.67;0.47;63;5360;126.6
766783.62;6284749.07;0.78;0.37;67;6240;145.6
766784.16;6284748.67;0.56;0.33;52;4480;93.8
766784.93;6284748.12;0.73;0.36;72;5840;152.3
766656.31;6284841.38;0.6;0.48;50;4800;95.9
766658.17;6284840.04;0.53;0.34;53;4240;93.3
766660.62;6284838.73;0.59;0.34;57;4720;104.9
766663.41;6284837.3;0.72;0.37;54;5760;110.7
766666.21;6284835.9;0.64;0.34;67;5120;129.6
766668.81;6284834.6;0.72;0.34;64;5760;131.1
766671.56;6284833.12;0.61;0.49;64;4880;123.4
766674.1;6284831.77;0.61;0.31;66;4880;124
766676.86;6284830.32;0.61;0.42;61;4880;115.7
766679.4;6284828.96;0.67;0.27;64;5360;124.5
766682.12;6284827.49;0.61;0.37;59;4880;111
766684.72;6284826.03;0.61;0.37;59;4880;111
766687.28;6284824.7;0.63;0.52;59;5040;115.5
766689.94;6284823.32;0.65;0.43;62;5200;121.7
766692.67;6284821.98;0.68;0.34;64;5440;127.1
766695.16;6284820.67;0.64;0.42;70;5120;138.4
766697.75;6284819.36;0.58;0.45;59;4640;109.7
766700.3;6284817.98;0.65;0.36;63;5200;122.4
766702.96;6284816.6;0.53;0.53;54;4240;98.1
766705.6;6284815.17;0.63;0.51;61;5040;119.5
766708.11;6284813.85;0.62;0.61;56;4960;110.5
766710.65;6284812.52;0.72;0.34;64;5760;131.1
766713.21;6284811.23;0.67;0.38;50;5360;99.6
766715.78;6284809.83;0.62;0.53;49;4960;96.5
766718.39;6284808.53;0.76;0.33;59;6080;123.7
766720.93;6284807.26;0.62;0.33;53;4960;99.9
766723.72;6284805.76;0.76;0.49;52;6080;112.6
766725.97;6284804.55;0.75;0.32;57;6000;118.5
766729.06;6284802.95;0.76;0.33;59;6080;123.7
766731.59;6284801.6;0.7;0.27;60;5600;119
766734.19;6284800.23;0.69;0.33;53;5520;105.6
766737.03;6284798.7;0.65;0.42;40;5200;83
766739.69;6284797.24;0.65;0.33;51;5200;98.9
766742.33;6284795.8;0.72;0.46;42;5760;91.3
766745.02;6284794.43;0.67;0.44;59;5360;117.6
766747.65;6284793.06;0.55;0.53;59;4400;108.7
766750.14;6284791.79;0.72;0.42;65;5760;135.3
766752.93;6284790.31;0.65;0.4;60;5200;116.9
766755.45;6284788.95;0.66;0.34;64;5280;125
766758.1;6284787.49;0.66;0.33;70;5280;138.4
766760.66;6284786.06;0.67;0.3;72;5360;143.8
766763.36;6284784.73;0.63;0.4;69;5040;134.7
766765.84;6284783.36;0.66;0.46;67;5280;134.4
766768.48;6284781.94;0.62;0.44;60;4960;115
766770.97;6284780.64;0.69;0.4;58;5520;116.6
766773.54;6284779.27;0.73;0.45;61;5840;127.7
766776.14;6284777.84;0.69;0.43;51;5520;103.8
766778.99;6284776.4;0.75;0.42;56;6000;118.5
766781.43;6284775.11;0.77;0.33;64;6160;136.2
766784.17;6284773.69;0.76;0.21;60;6080;123.4
766786.51;6284772.48;0.7;0.43;47;5600;97.6
766789.17;6284771.04;0.75;0.47;55;6000;117.3
