X-Lamb;Y-Lamb;Hauteur (m);Epaisseur (m);Densite (%);Leaf wall area (m².ha-1);Pourcentage de la dose homologuée à appliquer
766801.16;6284759.54;0.38;0.43;19;3040;40.6
766799.05;6284760.67;0.51;0.22;28;4080;55.7
766797.01;6284761.78;0.42;0.43;21;3360;49.4
766793.75;6284763.5;0.43;0.16;43;3440;71.3
766790.88;6284765.02;0.49;0.2;27;3920;53
766788.03;6284766.5;0.45;0.14;32;3600;56.4
766785.48;6284767.82;0.57;0.09;13;4560;39.8
766783.28;6284769.04;0.47;0.16;42;3760;72.6
766780.38;6284770.52;0.43;0.11;27;3440;48.6
766777.46;6284772.12;0.5;0.18;33;4000;61.4
766774.88;6284773.4;0.5;0.23;25;4000;51.5
766772.56;6284774.62;0.47;0.09;29;3760;53.1
766768.71;6284776.64;0.45;0.08;41;3600;68.4
766767.76;6284777.21;0.35;0.27;23;2800;41.8
766763.96;6284779.3;0.52;0.15;29;4160;56.7
766762.94;6284779.92;0.41;0.17;54;3280;88.9
766759.67;6284781.53;0.51;0.24;36;4080;67.3
766756.18;6284783.34;0.47;0.21;30;3760;55.9
766754.24;6284784.34;0.4;0.23;26;3200;47.3
766751.5;6284785.74;0.39;0.14;54;3120;86.8
766748.68;6284787.28;0.24;0.05;58;1920;65.7
766745.62;6284788.88;0.45;0.14;36;3600;61.8
766742.83;6284790.44;0.48;0.21;26;3840;51.3
766740.37;6284791.68;0.35;0.17;25;2800;42.9
766738.19;6284792.93;0.57;0.2;18;4560;35.9
766735.29;6284794.41;0.45;0.15;22;3600;44.3
766733.08;6284795.64;0.52;0.17;26;4160;53.1
766729.29;6284797.65;0.51;0.2;24;4080;50.4
766727.66;6284798.46;0.21;0.11;44;1680;51.7
766724.25;6284800.29;0.5;0.06;41;4000;71.6
766721.81;6284801.62;0.36;0.19;27;2880;45.8
766719.12;6284803.04;0.52;0.21;26;4160;53.6
766716.24;6284804.58;0.48;0.21;34;3840;62
