X-Lamb;Y-Lamb;Hauteur;Epaisseur;TFI;LWAl
766775.22;6284776.1;0.4;0.14;44;3200
766778.56;6284774.31;0.41;0.15;42;3280
766780.56;6284773.25;0.38;0.14;45;3040
766783.25;6284771.86;0.44;0.18;33;3520
766785.24;6284770.78;0.22;0.25;32;1760
766787.67;6284769.5;0.45;0.07;34;3600
766791.96;6284767.3;0.44;0.09;28;3520
766793.75;6284766.46;0.39;0.48;30;3120
766796.29;6284765.1;0.53;0.21;22;4240
766799.04;6284763.56;0.45;0.05;28;3600
766801.44;6284762.37;0.48;0.13;36;3840
766804.88;6284760.52;0.5;0.05;35;4000
766807.3;6284759.22;0.4;0.1;46;3200
766809.88;6284757.81;0.51;0.14;30;4080
766811.79;6284756.91;0.45;0.48;34;3600
766814.18;6284755.67;0.44;0.21;25;3520
766814.58;6284754.16;0.46;0.1;26;3680
766807.09;6284753.55;0.43;0.42;51;3440
766802.92;6284755.78;0.51;0.14;20;4080
766800.83;6284756.86;0.45;0.18;40;3600
766798.3;6284758.24;0.56;0.15;20;4480
766795.53;6284759.71;0.4;0.15;30;3200
766793.73;6284760.71;0.51;0.1;26;4080
766790.14;6284762.58;0.5;0.2;28;4000
766786.97;6284764.21;0.53;0.18;14;4240
766784.37;6284765.58;0.43;0.17;42;3440
766781.79;6284766.94;0.51;0.18;26;4080
766780.39;6284767.73;0.53;0.05;34;4240
766776.06;6284769.97;0.49;0.09;34;3920
766774.5;6284770.84;0.33;0.12;27;2640
766771.69;6284772.27;0.39;0.09;47;3120
766767.81;6284774.33;0.43;0.09;46;3440
766766.41;6284775.08;0.32;0.2;24;2560
766763.45;6284776.71;0.44;0.11;30;3520
766761.8;6284777.69;0.24;0.08;55;1920
766758.19;6284779.48;0.43;0.04;32;3440
766754.48;6284781.39;0.5;0.2;29;4000
766753.02;6284782.16;0.3;0.16;25;2400
766749.69;6284783.92;0.43;0.15;34;3440
766747.53;6284785.06;0.33;0.19;54;2640
766744.97;6284786.42;0.43;0.13;34;3440
766740.98;6284788.6;0.44;0.16;41;3520
766739.91;6284789.16;0.38;0.4;22;3040
766736.47;6284790.98;0.43;0.1;38;3440
766733.32;6284792.66;0.35;0.12;41;2800
766731.82;6284793.46;0.47;0.18;33;3760
766728.47;6284795.26;0.41;0.15;42;3280
766726.47;6284796.25;0.31;0.12;46;2480
766722.95;6284798.13;0.46;0.2;46;3680
766720.82;6284799.27;0.39;0.14;35;3120
766717.84;6284800.85;0.39;0.18;37;3120
766714.61;6284802.54;0.46;0.12;30;3680
766712.34;6284803.68;0.56;0.09;19;4480
766709.24;6284805.28;0.45;0.12;26;3600
766706.65;6284806.69;0.23;0.11;49;1840
766705.16;6284807.46;0.42;0.05;28;3360
766701.06;6284809.42;0.43;0.08;45;3440
766698.48;6284810.9;0.37;0.28;35;2960
766696.59;6284811.88;0.45;0.1;37;3600
766692.82;6284813.85;0.46;0.11;40;3680
766690.73;6284814.99;0.28;0.11;35;2240
766687.68;6284816.59;0.42;0.06;42;3360
766685.28;6284817.73;0.24;0.07;55;1920
766682.69;6284819.16;0.41;0.16;47;3280
766679.23;6284820.96;0.43;0.21;47;3440
766677.26;6284821.99;0.22;0.14;48;1760
766674.32;6284823.71;0.42;0.07;31;3360
766672.64;6284824.64;0.24;0.24;36;1920
766669.43;6284826.15;0.43;0.13;43;3440
766666.28;6284827.89;0.38;0.06;38;3040
766664.48;6284828.81;0.34;0.08;46;2720
766660.72;6284830.79;0.41;0.16;42;3280
766658.45;6284832;0.13;0.17;38;1040
766656.48;6284832.86;0.49;0.05;20;3920
766653.84;6284834.22;0.25;0.3;22;2000
766651.02;6284832.54;0.46;0.12;32;3680
766652.35;6284829.75;0.37;0.3;16;2960
766654.5;6284828.6;0.47;0.06;38;3760
766656.91;6284827.28;0.36;0.05;52;2880
766659.3;6284826;0.48;0.12;28;3840
766663.44;6284823.78;0.52;0.12;19;4160
766664.77;6284822.97;0.31;0.06;35;2480
766668.13;6284821.41;0.47;0.08;32;3760
766670.7;6284819.98;0.41;0.11;47;3280
766672.61;6284818.98;0.51;0.06;19;4080
766675.93;6284817.38;0.41;0.16;45;3280
766678.75;6284815.69;0.38;0.11;37;3040
766680.91;6284814.69;0.48;0.11;23;3840
766683.87;6284813.22;0.46;0.21;39;3680
766685.46;6284812.38;0.46;0.1;36;3680
766690.02;6284809.9;0.45;0.14;51;3600
766692.03;6284808.81;0.44;0.13;44;3520
766694.83;6284807.36;0.44;0.11;32;3520
766697.06;6284806.15;0.42;0.18;40;3360
766699.3;6284805.01;0.44;0.13;36;3520
766702.78;6284803.19;0.45;0.18;37;3600
766705.87;6284801.5;0.38;0.14;21;3040
766708.08;6284800.34;0.46;0.1;42;3680
766710.61;6284798.92;0.42;0.1;37;3360
766713.2;6284797.5;0.52;0.05;35;4160
766716.35;6284795.81;0.49;0.13;28;3920
766719.31;6284794.25;0.41;0.09;49;3280
766721.72;6284793.05;0.52;0.08;33;4160
766724.54;6284791.59;0.43;0.12;43;3440
766726.65;6284790.45;0.45;0.14;33;3600
766729.6;6284788.93;0.48;0.11;38;3840
766732.25;6284787.53;0.43;0.13;31;3440
766734.47;6284786.34;0.47;0.14;15;3760
766738.37;6284784.2;0.47;0.17;36;3760
766739.97;6284783.42;0.45;0.16;33;3600
766743.09;6284781.67;0.49;0.18;31;3920
766745.39;6284780.42;0.25;0.19;15;2000
766747.83;6284779.11;0.49;0.3;24;3920
766751.59;6284777.07;0.44;0.11;40;3520
766753.56;6284776.05;0.38;0.12;35;3040
766756.14;6284774.75;0.47;0.15;33;3760
766758.96;6284773.28;0.44;0.12;35;3520
766761.85;6284771.72;0.45;0.13;33;3600
766764.39;6284770.45;0.5;0.23;26;4000
766767.7;6284768.63;0.62;0.36;15;4960
766769.64;6284767.58;0.43;0.27;27;3440
766773.3;6284765.7;0.42;0.14;28;3360
766774.82;6284764.87;0.47;0.13;32;3760
766778.33;6284762.99;0.49;0.16;41;3920
766779.76;6284762.15;0.25;0.06;33;2000
766783.74;6284760.12;0.45;0.08;33;3600
766786.57;6284758.73;0.38;0.14;43;3040
766788.79;6284757.56;0.41;0.2;39;3280
766792.25;6284755.7;0.44;0.1;46;3520
766794.71;6284754.38;0.37;0.13;23;2960
766796.59;6284753.37;0.48;0.05;39;3840
766799.15;6284752.17;0.53;0.17;17;4240
766800.38;6284751.46;0.54;0.06;13;4320
766800.41;6284751.45;0.26;0.06;53;2080
766800.41;6284751.45;0.64;0.44;10;5120
766800.41;6284751.45;0.25;0.07;55;2000
766800.41;6284751.45;0.62;0.43;14;4960
766800.41;6284751.44;0.61;0.08;14;4880
766800.48;6284751.38;0.29;0.06;30;2320
766791.4;6284750.44;0.39;0.12;47;3120
766788.89;6284751.7;0.41;0.2;33;3280
766785.42;6284753.57;0.38;0.2;50;3040
766783.38;6284754.64;0.39;0.22;40;3120
766780.69;6284756.18;0.42;0.13;47;3360
766778.26;6284757.42;0.38;0.15;32;3040
766775.44;6284758.91;0.39;0.13;50;3120
766771.95;6284760.73;0.36;0.14;28;2880
766770.57;6284761.46;0.36;0.14;41;2880
766767.75;6284762.92;0.44;0.09;28;3520
766765.4;6284764.2;0.29;0.4;29;2320
766762.73;6284765.55;0.49;0.2;29;3920
766760.38;6284766.78;0.39;0.14;39;3120
766757.26;6284768.48;0.45;0.09;31;3600
766754.79;6284769.74;0.35;0.13;34;2800
766752.6;6284770.87;0.37;0.13;37;2960
766749.53;6284772.51;0.46;0.19;44;3680
766747.79;6284773.47;0.42;0.24;39;3360
766745.37;6284774.78;0.49;0.12;35;3920
766742.82;6284776.14;0.42;0.13;51;3360
766739.73;6284777.77;0.45;0.14;26;3600
766737.16;6284779.25;0.46;0.18;45;3680
766735.48;6284780.03;0.34;0.09;40;2720
766732.12;6284781.89;0.37;0.17;48;2960
766729.85;6284782.99;0.24;0.12;43;1920
766726.48;6284784.69;0.26;0.14;28;2080
766723.63;6284786.11;0.42;0.07;33;3360
766720.79;6284787.66;0.32;0.18;43;2560
766718.59;6284789;0.48;0.17;21;3840
766715.67;6284790.47;0.41;0.08;46;3280
766713.72;6284791.44;0.45;0.12;47;3600
766710.4;6284793.16;0.47;0.15;37;3760
766707.94;6284794.64;0.4;0.11;29;3200
766704.93;6284796.28;0.4;0.09;49;3200
766703.05;6284797.27;0.26;0.05;35;2080
766700.66;6284798.58;0.39;0.14;39;3120
766697.93;6284799.91;0.39;0.17;49;3120
766695.6;6284801.18;0.47;0.08;37;3760
766692.78;6284802.63;0.5;0.09;42;4000
766690.48;6284803.83;0.44;0.11;43;3520
766687.52;6284805.49;0.47;0.11;36;3760
766685.6;6284806.47;0.33;0.11;45;2640
766682.99;6284807.81;0.5;0.11;48;4000
766680.75;6284809.01;0.45;0.11;48;3600
766677.79;6284810.56;0.45;0.12;41;3600
766674.92;6284812.13;0.49;0.11;40;3920
766672.17;6284813.58;0.43;0.15;51;3440
766669.96;6284814.78;0.5;0.19;28;4000
766667.03;6284816.35;0.41;0.1;48;3280
766665.27;6284817.18;0.47;0.09;39;3760
766661.62;6284819.1;0.23;0.07;51;1840
766660.97;6284819.46;0.42;0.04;45;3360
766656.61;6284821.9;0.48;0.09;36;3840
766654.33;6284822.97;0.35;0.11;38;2800
766651.93;6284824.29;0.46;0.11;36;3680
766649.95;6284825.14;0.29;0.06;37;2320
766647.53;6284826.54;0.46;0.21;31;3680
766645.98;6284821.74;0.4;0.09;36;3200
766647.9;6284820.64;0.35;0.12;50;2800
766650.99;6284819;0.41;0.09;42;3280
766653.57;6284817.67;0.44;0.13;35;3520
766655.41;6284816.65;0.48;0.1;42;3840
766658.89;6284814.81;0.51;0.06;47;4080
766661.58;6284813.4;0.4;0.11;52;3200
766662.97;6284812.62;0.44;0.07;31;3520
766667.09;6284810.49;0.47;0.15;43;3760
766668.35;6284809.85;0.52;0.08;22;4160
766672.35;6284807.81;0.51;0.08;39;4080
766673.67;6284807.15;0.35;0.22;32;2800
766676.81;6284805.49;0.54;0.09;23;4320
766680.03;6284803.77;0.45;0.07;36;3600
766682.1;6284802.72;0.5;0.06;30;4000
766684.97;6284801.15;0.46;0.07;40;3680
766687.57;6284799.8;0.36;0.11;49;2880
766690.21;6284798.4;0.54;0.09;23;4320
766693.11;6284796.97;0.51;0.13;31;4080
766695.1;6284795.81;0.43;0.18;46;3440
766698.66;6284793.84;0.48;0.03;32;3840
766699.87;6284793.31;0.38;0.12;40;3040
766703.09;6284791.6;0.5;0.1;26;4000
766704.97;6284790.5;0.44;0.12;40;3520
766707.5;6284789.25;0.4;0.18;46;3200
766710.99;6284787.3;0.39;0.14;39;3120
766712.84;6284786.33;0.51;0.07;39;4080
766716.54;6284784.43;0.52;0.13;25;4160
766718.66;6284783.32;0.4;0.09;32;3200
766721.6;6284781.69;0.44;0.14;46;3520
766724.51;6284780.29;0.39;0.15;43;3120
766725.92;6284779.55;0.46;0.11;41;3680
766729.72;6284777.56;0.47;0.05;38;3760
766732.25;6284776.18;0.38;0.19;43;3040
766734.31;6284775.02;0.51;0.15;33;4080
766736.9;6284773.68;0.41;0.09;48;3280
766739.08;6284772.44;0.42;0.1;41;3360
766742.3;6284770.88;0.38;0.1;31;3040
766744.75;6284769.58;0.31;0.09;30;2480
766748.26;6284767.72;0.49;0.11;26;3920
766750.52;6284766.4;0.42;0.13;39;3360
766752.64;6284765.26;0.48;0.12;29;3840
766755.88;6284763.54;0.43;0.11;32;3440
766758.58;6284762.12;0.36;0.15;33;2880
766760.86;6284760.94;0.52;0.11;27;4160
766763.34;6284759.63;0.51;0.2;32;4080
766765.98;6284758.25;0.46;0.17;32;3680
766769.34;6284756.42;0.54;0.08;15;4320
766771.25;6284755.46;0.41;0.23;46;3280
766774.3;6284753.74;0.46;0.08;29;3680
766776.74;6284752.59;0.39;0.07;35;3120
766778.47;6284751.69;0.5;0.13;31;4000
766782.04;6284749.79;0.44;0.19;34;3520
766784.25;6284748.67;0.45;0.2;21;3600
766776.28;6284747.2;0.39;0.07;31;3120
766773.86;6284748.3;0.4;0.17;34;3200
766771.56;6284749.6;0.36;0.11;47;2880
766768.39;6284751.32;0.31;0.13;40;2480
766766.18;6284752.57;0.4;0.07;44;3200
766762.85;6284754.32;0.37;0.11;36;2960
766760.21;6284755.6;0.33;0.19;47;2640
766758.03;6284756.71;0.45;0.16;35;3600
766754.72;6284758.53;0.37;0.1;41;2960
766752.95;6284759.38;0.47;0.18;38;3760
766749.85;6284761.08;0.44;0.14;42;3520
766747.16;6284762.46;0.41;0.2;30;3280
766745.11;6284763.56;0.43;0.18;37;3440
766741.84;6284765.37;0.36;0.14;42;2880
766739.29;6284766.66;0.38;0.14;44;3040
766736.13;6284768.42;0.46;0.12;30;3680
766733.25;6284769.9;0.23;0.05;55;1840
766731.67;6284770.66;0.44;0.05;32;3520
766728.84;6284772.22;0.38;0.12;41;3040
766726.96;6284773.28;0.43;0.15;37;3440
766723.64;6284775;0.35;0.12;35;2800
766721.74;6284775.99;0.41;0.11;41;3280
766718.59;6284777.69;0.45;0.1;31;3600
766717.76;6284778.17;0.56;0.11;23;4480
766713.78;6284780.22;0.48;0.05;23;3840
766712.42;6284780.87;0.41;0.11;41;3280
766709.55;6284782.47;0.42;0.15;42;3360
766707.56;6284783.56;0.21;0.13;31;1680
766704.68;6284785;0.46;0.11;33;3680
766702.16;6284786.38;0.34;0.45;43;2720
766700.18;6284787.46;0.4;0.14;37;3200
766696.99;6284789.06;0.4;0.09;48;3200
766694.54;6284790.45;0.3;0.14;47;2400
766691.77;6284791.87;0.41;0.06;25;3280
766688.96;6284793.26;0.35;0.12;48;2800
766687.18;6284794.22;0.45;0.16;42;3600
766683.86;6284796;0.46;0.11;32;3680
766681.53;6284797.21;0.42;0.16;39;3360
766678.47;6284798.81;0.47;0.08;32;3760
766676.12;6284800.02;0.42;0.13;45;3360
766673.61;6284801.4;0.47;0.12;48;3760
766670.97;6284802.76;0.43;0.11;29;3440
766669.26;6284803.6;0.46;0.1;32;3680
766665.88;6284805.41;0.5;0.14;33;4000
766663.02;6284806.88;0.39;0.15;42;3120
766660.22;6284808.36;0.45;0.07;41;3600
766657.35;6284809.88;0.39;0.15;42;3120
766655.72;6284810.71;0.48;0.09;32;3840
766651.68;6284812.86;0.51;0.12;28;4080
766649.93;6284813.77;0.43;0.18;17;3440
766647.1;6284815.33;0.46;0.14;21;3680
766645.2;6284816.31;0.47;0.08;20;3760
766642.96;6284817.37;0.5;0.12;41;4000
766641.1;6284812.72;0.45;0.19;41;3600
766642.87;6284811.77;0.37;0.24;51;2960
766646.09;6284810.22;0.4;0.16;39;3200
766648.68;6284808.83;0.37;0.14;35;2960
766651.15;6284807.62;0.44;0.14;43;3520
766653.81;6284806.18;0.47;0.3;38;3760
766656.65;6284804.66;0.45;0.15;44;3600
766659.14;6284803.38;0.5;0.12;24;4000
766662.22;6284801.71;0.44;0.12;39;3520
766663.86;6284800.88;0.5;0.07;18;4000
766667.16;6284799.07;0.48;0.12;43;3840
766669.56;6284797.86;0.51;0.12;32;4080
766672.1;6284796.54;0.45;0.15;44;3600
766674.97;6284795.01;0.42;0.16;31;3360
766676.65;6284794.12;0.51;0.1;30;4080
766679.74;6284792.38;0.42;0.11;44;3360
766682.11;6284791.12;0.43;0.11;38;3440
766684.77;6284789.73;0.45;0.09;36;3600
766687.62;6284788.29;0.54;0.11;18;4320
766690.03;6284787.06;0.46;0.07;37;3680
766693.04;6284785.52;0.48;0.08;42;3840
766694.22;6284784.85;0.49;0.05;27;3920
766698.52;6284782.6;0.51;0.09;22;4080
766700.41;6284781.64;0.3;0.18;23;2400
766703.23;6284780.08;0.54;0.07;21;4320
766705.02;6284779.18;0.41;0.16;27;3280
766708.8;6284777.14;0.45;0.18;37;3600
766711.22;6284775.88;0.47;0.11;34;3760
766714.04;6284774.32;0.41;0.14;47;3280
766716.33;6284773.05;0.5;0.18;28;4000
766718.98;6284771.68;0.38;0.22;46;3040
766721.13;6284770.57;0.44;0.14;44;3520
766724.53;6284768.78;0.44;0.07;40;3520
766727.24;6284767.3;0.4;0.12;50;3200
766729.64;6284766.07;0.4;0.19;49;3200
766732.27;6284764.58;0.4;0.13;49;3200
766735.14;6284763.2;0.43;0.12;49;3440
766738.08;6284761.73;0.44;0.13;38;3520
766740.44;6284760.43;0.37;0.13;44;2960
766742.93;6284759.06;0.39;0.08;44;3120
766745.9;6284757.34;0.38;0.11;45;3040
766747.78;6284756.29;0.43;0.1;26;3440
766751.56;6284754.5;0.47;0.06;37;3760
766754.05;6284753.06;0.33;0.1;40;2640
766756.47;6284751.94;0.39;0.1;37;3120
766759.37;6284750.48;0.24;0.25;40;1920
766761.06;6284749.64;0.49;0.08;32;3920
766764.58;6284747.72;0.52;0.19;22;4160
766767.42;6284746.08;0.42;0.17;49;3360
766656.36;6284841.69;0.47;0.19;24;3760
766659.01;6284840.38;0.23;0.23;32;1840
766660.74;6284839.47;0.48;0.08;36;3840
766664.45;6284837.44;0.52;0.23;16;4160
766666.66;6284836.28;0.38;0.45;25;3040
766669.45;6284834.94;0.52;0.17;23;4160
766671.87;6284833.58;0.36;0.27;30;2880
766674.11;6284832.41;0.53;0.17;19;4240
766678.12;6284830.26;0.56;0.15;24;4480
766679.46;6284829.65;0.45;0.31;20;3600
766682.54;6284827.93;0.55;0.21;19;4400
766685.37;6284826.44;0.59;0.14;17;4720
766687.2;6284825.41;0.59;0.24;23;4720
766691.26;6284823.23;0.6;0.25;21;4800
766694.51;6284821.61;0.35;0.2;37;2800
766696.03;6284820.72;0.55;0.17;32;4400
766699.86;6284818.75;0.29;0.21;20;2320
766700.64;6284818.47;0.52;0.15;23;4160
766704.77;6284816.22;0.49;0.04;38;3920
766707.01;6284815.02;0.26;0.42;24;2080
766709.71;6284813.63;0.51;0.27;28;4080
766711.6;6284812.67;0.23;0.46;26;1840
766714.09;6284811.47;0.47;0.11;37;3760
766718.29;6284809.16;0.51;0.15;33;4080
766719.59;6284808.48;0.33;0.47;26;2640
766723.1;6284806.77;0.53;0.14;15;4240
766726.28;6284804.92;0.49;0.18;43;3920
766728.92;6284803.63;0.26;0.18;28;2080
766731.2;6284802.44;0.47;0.17;34;3760
766733.45;6284801.18;0.57;0.19;24;4560
766735.97;6284799.88;0.46;0.05;47;3680
766740.11;6284797.59;0.49;0.02;28;3920
766742;6284796.6;0.44;0.25;23;3520
766745.12;6284794.93;0.49;0.45;26;3920
766746.16;6284794.3;0.24;0.21;19;1920
766749.75;6284792.6;0.45;0.18;44;3600
766753.53;6284790.51;0.49;0.09;39;3920
766754.98;6284789.76;0.4;0.25;29;3200
766758.05;6284788.04;0.53;0.24;28;4240
766760.27;6284786.8;0.38;0.22;33;3040
766762.87;6284785.27;0.52;0.33;32;4160
766765.64;6284783.97;0.53;0.2;16;4240
766769.95;6284781.68;0.34;0.19;32;2720
766771.39;6284780.94;0.6;0.29;19;4800
766773.82;6284779.69;0.44;0.23;29;3520
766775.73;6284778.61;0.56;0.16;24;4480
766780.08;6284776.32;0.48;0.15;29;3840
766782.57;6284775.01;0.43;0.13;32;3440
766784.67;6284773.94;0.51;0.2;29;4080
766785.83;6284773.27;0.28;0.23;22;2240
766789.33;6284771.45;0.51;0.23;22;4080
766792.58;6284769.81;0.51;0.46;31;4080
766795.25;6284768.42;0.43;0.18;47;3440
766797.5;6284767.29;0.51;0.18;40;4080
766800.28;6284765.72;0.32;0.45;28;2560
766802.61;6284764.55;0.54;0.31;22;4320
766805.67;6284762.98;0.53;0.26;30;4240
766808.12;6284761.67;0.32;0.48;24;2560
766811.23;6284759.98;0.51;0.2;48;4080
766813.42;6284758.84;0.39;0.17;34;3120
766816.24;6284757.45;0.45;0.29;46;3600
766817.85;6284756.59;0.25;0.12;47;2000
766806.86;6284756.48;0.64;0.48;21;5120
766804.84;6284757.61;0.51;0.37;35;4080
766801.16;6284759.54;0.38;0.43;19;3040
766799.05;6284760.67;0.51;0.22;28;4080
766797.01;6284761.78;0.42;0.43;21;3360
766793.75;6284763.5;0.43;0.16;43;3440
766790.88;6284765.02;0.49;0.2;27;3920
766788.03;6284766.5;0.45;0.14;32;3600
766785.48;6284767.82;0.57;0.09;13;4560
766783.28;6284769.04;0.47;0.16;42;3760
766780.38;6284770.52;0.43;0.11;27;3440
766777.46;6284772.12;0.5;0.18;33;4000
766774.88;6284773.4;0.5;0.23;25;4000
766772.56;6284774.62;0.47;0.09;29;3760
766768.71;6284776.64;0.45;0.08;41;3600
766767.76;6284777.21;0.35;0.27;23;2800
766763.96;6284779.3;0.52;0.15;29;4160
766762.94;6284779.92;0.41;0.17;54;3280
766759.67;6284781.53;0.51;0.24;36;4080
766756.18;6284783.34;0.47;0.21;30;3760
766754.24;6284784.34;0.4;0.23;26;3200
766751.5;6284785.74;0.39;0.14;54;3120
766748.68;6284787.28;0.24;0.05;58;1920
766745.62;6284788.88;0.45;0.14;36;3600
766742.83;6284790.44;0.48;0.21;26;3840
766740.37;6284791.68;0.35;0.17;25;2800
766738.19;6284792.93;0.57;0.2;18;4560
766735.29;6284794.41;0.45;0.15;22;3600
766733.08;6284795.64;0.52;0.17;26;4160
766729.29;6284797.65;0.51;0.2;24;4080
766727.66;6284798.46;0.21;0.11;44;1680
766724.25;6284800.29;0.5;0.06;41;4000
766721.81;6284801.62;0.36;0.19;27;2880
766719.12;6284803.04;0.52;0.21;26;4160
766716.24;6284804.58;0.48;0.21;34;3840
766712.84;6284806.29;0.4;0.08;46;3200
766711.2;6284807.17;0.51;0.12;26;4080
766708.65;6284808.48;0.28;0.29;19;2240
766706.02;6284809.83;0.51;0.25;30;4080
766702;6284811.75;0.54;0.06;42;4320
766699.59;6284813.15;0.41;0.27;16;3280
766697.72;6284814.13;0.49;0.1;31;3920
766693.4;6284816.43;0.49;0.08;41;3920
766691.99;6284817.18;0.44;0.19;31;3520
766689.32;6284818.58;0.55;0.09;24;4400
766686.46;6284819.94;0.4;0.23;31;3200
766684.17;6284821.2;0.54;0.06;18;4320
766680.4;6284823.22;0.53;0.1;21;4240
766679.45;6284823.77;0.36;0.09;30;2880
766675.72;6284825.76;0.45;0.17;35;3600
766674.21;6284826.69;0.44;0.12;17;3520
766670.76;6284828.28;0.47;0.08;22;3760
766667.22;6284830.23;0.47;0.18;25;3760
766665.57;6284831.05;0.39;0.15;33;3120
766662.13;6284832.87;0.52;0.11;22;4160
766659.14;6284834.44;0.27;0.26;21;2160
766657.62;6284835.12;0.48;0.13;35;3840
766653.72;6284837.06;0.43;0.13;27;3440
766651.87;6284834.01;0.49;0.17;33;3920
766653.46;6284831.97;0.45;0.17;37;3600
766656.27;6284830.46;0.6;0.26;22;4800
766659.03;6284828.95;0.41;0.31;29;3280
766660.71;6284828.07;0.56;0.36;37;4480
766664.27;6284826.17;0.52;0.14;35;4160
766665.97;6284825.27;0.51;0.19;32;4080
766668.91;6284823.83;0.52;0.13;34;4160
766670.85;6284822.71;0.51;0.22;34;4080
766674.12;6284821;0.57;0.14;36;4560
766677.79;6284819.16;0.54;0.08;28;4320
766679.74;6284818.13;0.43;0.16;30;3440
766682.35;6284816.77;0.48;0.15;35;3840
766685.35;6284815.26;0.47;0.13;33;3760
766686.96;6284814.43;0.52;0.06;42;4160
766691.13;6284812.17;0.51;0.07;33;4080
766693.06;6284811.11;0.37;0.26;23;2960
766696.13;6284809.5;0.5;0.14;39;4000
766698.26;6284808.41;0.47;0.16;39;3760
766700.95;6284806.94;0.48;0.13;51;3840
766704.66;6284805.01;0.52;0.17;47;4160
766706.66;6284803.89;0.43;0.11;41;3440
766709.49;6284802.47;0.53;0.15;36;4240
766712.11;6284800.95;0.43;0.2;31;3440
766714.49;6284799.62;0.44;0.14;48;3520
766717.13;6284798.21;0.48;0.19;32;3840
766720.28;6284796.58;0.49;0.12;30;3920
766722.57;6284795.41;0.54;0.16;40;4320
766725.68;6284793.78;0.49;0.13;36;3920
766727.57;6284792.78;0.48;0.11;41;3840
766730.84;6284791.1;0.46;0.12;44;3680
766732.94;6284789.97;0.41;0.19;37;3280
766736.07;6284788.27;0.44;0.13;50;3520
766738.95;6284786.69;0.47;0.13;37;3760
766741.16;6284785.56;0.49;0.11;28;3920
766744.38;6284783.8;0.45;0.22;49;3600
766746.94;6284782.43;0.39;0.47;40;3120
766749.31;6284781.15;0.45;0.45;36;3600
766752.17;6284779.6;0.46;0.42;35;3680
766755.11;6284778.06;0.42;0.09;24;3360
766757.23;6284776.93;0.46;0.11;52;3680
766759.02;6284775.95;0.36;0.14;45;2880
766762.85;6284774.04;0.43;0.12;60;3440
766766.17;6284772.29;0.5;0.16;38;4000
766768.4;6284771.11;0.43;0.2;49;3440
766771.44;6284769.46;0.44;0.15;41;3520
766774.46;6284767.88;0.46;0.47;40;3680
766777.09;6284766.46;0.37;0.42;25;2960
766780.06;6284764.84;0.51;0.22;26;4080
766781.73;6284763.94;0.4;0.11;51;3200
766784.26;6284762.66;0.49;0.18;42;3920
766787.76;6284760.91;0.52;0.14;22;4160
766789.86;6284759.81;0.44;0.15;48;3520
766793.25;6284758;0.49;0.15;42;3920
766796.19;6284756.47;0.46;0.14;50;3680
766798.49;6284755.25;0.51;0.13;50;4080
766801;6284754.05;0.43;0.21;65;3440
766801.56;6284753.67;0.35;0.15;65;2800
766801.58;6284753.66;0.28;0.16;65;2240
766801.58;6284753.66;0.28;0.16;65;2240
766801.58;6284753.66;0.28;0.16;65;2240
766801.58;6284753.66;0.28;0.15;65;2240
766801.57;6284753.65;0.27;0.16;65;2160
766801.63;6284753.6;0.23;0.09;62;1840
