X-Lamb;Y-Lamb;Hauteur (m);Epaisseur (m);Densite (%);Leaf wall area (m².ha-1);Pourcentage de la dose homologuée à appliquer
766697.72;6284814.13;0.49;0.1;31;3920;37.3
766693.4;6284816.43;0.49;0.08;41;3920;44.4
766691.99;6284817.18;0.44;0.19;31;3520;37
766689.32;6284818.58;0.55;0.09;24;4400;36.1
766686.46;6284819.94;0.4;0.23;31;3200;36.5
766684.17;6284821.2;0.54;0.06;18;4320;33.8
766680.4;6284823.22;0.53;0.1;21;4240;34.8
766679.45;6284823.77;0.36;0.09;30;2880;34.6
766675.72;6284825.76;0.45;0.17;35;3600;38.4
766674.21;6284826.69;0.44;0.12;17;3520;32.2
766670.76;6284828.28;0.47;0.08;22;3760;34
766667.22;6284830.23;0.47;0.18;25;3760;35.5
766665.57;6284831.05;0.39;0.15;33;3120;36.5
766662.13;6284832.87;0.52;0.11;22;4160;35
766659.14;6284834.44;0.27;0.26;21;2160;29.8
766657.62;6284835.12;0.48;0.13;35;3840;39.1
766653.72;6284837.06;0.43;0.13;27;3440;35.1
766651.87;6284834.01;0.49;0.17;33;3920;38.4
766653.46;6284831.97;0.45;0.17;37;3600;40
766656.27;6284830.46;0.6;0.26;22;4800;37.7
766659.03;6284828.95;0.41;0.31;29;3280;36.5
766660.71;6284828.07;0.56;0.36;37;4480;45.1
766664.27;6284826.17;0.52;0.14;35;4160;40.5
766665.97;6284825.27;0.51;0.19;32;4080;38.6
766668.91;6284823.83;0.52;0.13;34;4160;39.6
766670.85;6284822.71;0.51;0.22;34;4080;39.8
766674.12;6284821;0.57;0.14;36;4560;43.1
766677.79;6284819.16;0.54;0.08;28;4320;37.1
766679.74;6284818.13;0.43;0.16;30;3440;36.3
766682.35;6284816.77;0.48;0.15;35;3840;39.2
766685.35;6284815.26;0.47;0.13;33;3760;37.8
766686.96;6284814.43;0.52;0.06;42;4160;46.3
766691.13;6284812.17;0.51;0.07;33;4080;38.2
766693.06;6284811.11;0.37;0.26;23;2960;33.7
766696.13;6284809.5;0.5;0.14;39;4000;43.3
766698.26;6284808.41;0.47;0.16;39;3760;42.4
766700.95;6284806.94;0.48;0.13;51;3840;54.4
766704.66;6284805.01;0.52;0.17;47;4160;52.1
766706.66;6284803.89;0.43;0.11;41;3440;42.4
766709.49;6284802.47;0.53;0.15;36;4240;41.8
766712.11;6284800.95;0.43;0.2;31;3440;36.9
766714.49;6284799.62;0.44;0.14;48;3520;49.5
766717.13;6284798.21;0.48;0.19;32;3840;38.1
766720.28;6284796.58;0.49;0.12;30;3920;37.1
766722.57;6284795.41;0.54;0.16;40;4320;45.8
766725.68;6284793.78;0.49;0.13;36;3920;40.3
766727.57;6284792.78;0.48;0.11;41;3840;44.2
766730.84;6284791.1;0.46;0.12;44;3680;46.3
766732.94;6284789.97;0.41;0.19;37;3280;38.8
766736.07;6284788.27;0.44;0.13;50;3520;51.5
766738.95;6284786.69;0.47;0.13;37;3760;40.4
766741.16;6284785.56;0.49;0.11;28;3920;36.4
766744.38;6284783.8;0.45;0.22;49;3600;51.6
766746.94;6284782.43;0.39;0.47;40;3120;42.4
766749.31;6284781.15;0.45;0.45;36;3600;41.5
766752.17;6284779.6;0.46;0.42;35;3680;40.2
766755.11;6284778.06;0.42;0.09;24;3360;33.8
766757.23;6284776.93;0.46;0.11;52;3680;54.4
766759.02;6284775.95;0.36;0.14;45;2880;43.6
766762.85;6284774.04;0.43;0.12;60;3440;62.4
766766.17;6284772.29;0.5;0.16;38;4000;42.5
766768.4;6284771.11;0.43;0.2;49;3440;50.7
766771.44;6284769.46;0.44;0.15;41;3520;43
766774.46;6284767.88;0.46;0.47;40;3680;44.9
766777.09;6284766.46;0.37;0.42;25;2960;35.8
766780.06;6284764.84;0.51;0.22;26;4080;36.8
766781.73;6284763.94;0.4;0.11;51;3200;50.8
766784.26;6284762.66;0.49;0.18;42;3920;45.9
766787.76;6284760.91;0.52;0.14;22;4160;35.2
766789.86;6284759.81;0.44;0.15;48;3520;49.7
766793.25;6284758;0.49;0.15;42;3920;45.8
766796.19;6284756.47;0.46;0.14;50;3680;52.5
766798.49;6284755.25;0.51;0.13;50;4080;54.6
766801;6284754.05;0.43;0.21;65;3440;69.8
766801.56;6284753.67;0.35;0.15;65;2800;64.9
766801.58;6284753.66;0.28;0.16;65;2240;61.5
766801.58;6284753.66;0.28;0.16;65;2240;61.5
766801.58;6284753.66;0.28;0.16;65;2240;61.5
766801.58;6284753.66;0.28;0.15;65;2240;61.4
766801.57;6284753.65;0.27;0.16;65;2160;61
766801.63;6284753.6;0.23;0.09;62;1840;55.1
766793.08;6284752.41;0.25;0.27;19;2000;30.6
766789.74;6284754.07;0.48;0.17;33;3840;38.3
766786.75;6284755.74;0.43;0.16;27;3440;35.3
766784.09;6284757.11;0.47;0.45;24;3760;36.9
766782.04;6284758.28;0.52;0.34;26;4160;37.8
766779.4;6284759.7;0.45;0.44;21;3600;35.5
766776.6;6284761.13;0.47;0.14;48;3760;50.8
766774.38;6284762.21;0.39;0.19;47;3120;47
766772.39;6284763.34;0.52;0.19;22;4160;35.5
766768.69;6284765.25;0.5;0.16;35;4000;40
766766.86;6284766.23;0.37;0.35;37;2960;38.7
766763.88;6284767.78;0.54;0.15;36;4320;42.1
766761.73;6284768.92;0.46;0.2;39;3680;42.3
766758.85;6284770.48;0.48;0.28;23;3840;35.7
766755.67;6284772.1;0.42;0.19;37;3360;39.1
766754.17;6284772.92;0.47;0.14;33;3760;37.9
766751.1;6284774.55;0.5;0.21;29;4000;37.6
766748.85;6284775.75;0.38;0.21;34;3040;37
766746.67;6284776.93;0.42;0.4;29;3360;37.3
766744;6284778.35;0.31;0.17;32;2480;34.8
766741.24;6284779.81;0.49;0.15;36;3920;40.4
766738.32;6284781.46;0.49;0.18;29;3920;37.2
766735.58;6284782.85;0.42;0.15;43;3360;44.1
766732.88;6284784.27;0.51;0.16;31;4080;38.1
766730.34;6284785.52;0.42;0.11;45;3360;45.7
766728.1;6284786.65;0.45;0.09;38;3600;40.4
766724.54;6284788.55;0.46;0.12;54;3680;56.7
766721.87;6284789.9;0.36;0.21;39;2880;38.9
766719.81;6284791.14;0.46;0.11;48;3680;50.2
766716.96;6284792.72;0.48;0.18;31;3840;37.7
766714.55;6284793.89;0.56;0.15;28;4480;37.9
766711.5;6284795.44;0.37;0.17;27;2960;34.3
766709.42;6284796.68;0.47;0.23;47;3760;50.5
766706.38;6284798.32;0.5;0.11;39;4000;43.1
766704.75;6284799.22;0.41;0.22;36;3280;38.3
766701.74;6284800.82;0.49;0.16;37;3920;41.3
766699.62;6284801.86;0.35;0.3;19;2800;32.4
766696.7;6284803.37;0.52;0.12;39;4160;43.9
766694.52;6284804.55;0.55;0.26;20;4400;35.8
766691.5;6284806.13;0.44;0.25;25;3520;35.4
766688.8;6284807.63;0.51;0.08;31;4080;37.6
766686.72;6284808.72;0.42;0.22;30;3360;36.5
766683.95;6284810.11;0.53;0.16;33;4240;39.3
766681.33;6284811.54;0.47;0.17;38;3760;41.6
766679.76;6284812.36;0.55;0.08;22;4400;35.4
766676.27;6284814.29;0.5;0.16;37;4000;41.7
766673.5;6284815.68;0.37;0.12;51;2960;49.6
766671.33;6284816.9;0.5;0.18;40;4000;44.5
766669.08;6284818.13;0.44;0.27;29;3520;36.8
766666.58;6284819.36;0.54;0.15;26;4320;36.9
766662.73;6284821.34;0.55;0.12;28;4400;37.6
766661.62;6284822;0.34;0.19;22;2720;32.4
766658.39;6284823.76;0.56;0.19;36;4480;43.1
766656.24;6284824.91;0.4;0.23;27;3200;35.2
766653.22;6284826.41;0.49;0.12;31;3920;37.5
766650.92;6284827.44;0.4;0.16;33;3200;36.7
766648.7;6284828.75;0.45;0.26;41;3600;44.1
766647.09;6284823.96;0.56;0.13;21;4480;35.5
766649.14;6284822.8;0.45;0.19;39;3600;41.8
766651.38;6284821.6;0.52;0.09;43;4160;47.4
766655.09;6284819.7;0.49;0.14;37;3920;41.2
766656.8;6284818.74;0.48;0.18;44;3840;47.5
766659.84;6284817.16;0.5;0.13;41;4000;45.1
766662.41;6284815.77;0.47;0.18;32;3760;37.8
766664.64;6284814.58;0.5;0.12;43;4000;46.9
766668.08;6284812.77;0.45;0.18;45;3600;47.3
766670.07;6284811.79;0.43;0.1;52;3440;53
766673.16;6284810.11;0.51;0.1;41;4080;45.2
766675.83;6284808.82;0.49;0.17;36;3920;40.5
766677.9;6284807.71;0.53;0.19;39;4240;44.7
766680.22;6284806.49;0.53;0.16;18;4240;34.3
766683.04;6284804.99;0.5;0.11;46;4000;49.7
766686.62;6284803.12;0.54;0.18;33;4320;39.7
766688.29;6284802.24;0.2;0.19;19;1600;29.4
766691.4;6284800.6;0.48;0.2;42;3840;45.7
766694.99;6284798.77;0.47;0.29;34;3760;39.2
766697.03;6284797.59;0.47;0.24;24;3760;35.6
766699.16;6284796.47;0.53;0.22;41;4240;46.8
766701.75;6284795.12;0.43;0.15;45;3440;46.3
766704.15;6284793.86;0.51;0.29;38;4080;43.7
766706.71;6284792.42;0.34;0.21;34;2720;36.3
766709.15;6284791.13;0.53;0.12;41;4240;46.1
766712.2;6284789.49;0.55;0.15;25;4400;36.8
766715.08;6284788.04;0.48;0.26;34;3840;39.2
766717.22;6284786.87;0.47;0.22;36;3760;40.1
766719.72;6284785.54;0.39;0.2;40;3120;40.7
766722.22;6284784.18;0.5;0.23;32;4000;38.7
766725.38;6284782.61;0.46;0.14;38;3680;41
766727.54;6284781.53;0.53;0.2;30;4240;38.4
766730.43;6284779.95;0.56;0.27;35;4480;42.7
766733.2;6284778.49;0.51;0.25;32;4080;39
766735.91;6284776.98;0.6;0.32;18;4800;37.2
766737.63;6284776.07;0.43;0.23;26;3440;35.4
766740.27;6284774.65;0.51;0.16;30;4080;37.8
766743.76;6284772.96;0.5;0.22;43;4000;47.6
766745.99;6284771.74;0.44;0.11;39;3520;41
766748.48;6284770.39;0.49;0.25;38;3920;42.8
766750.99;6284768.99;0.45;0.48;33;3600;40.4
766753.22;6284767.79;0.52;0.09;21;4160;34.6
766757.29;6284765.64;0.49;0.16;37;3920;41.3
766759.52;6284764.46;0.41;0.26;34;3280;37.9
766762.16;6284763.07;0.44;0.12;29;3520;35.9
766764.75;6284761.71;0.41;0.15;36;3280;37.8
766767.42;6284760.32;0.43;0.21;41;3440;43
766770.2;6284758.8;0.42;0.18;43;3360;44.3
766772.97;6284757.33;0.45;0.16;34;3600;38
766775.1;6284756.1;0.54;0.38;30;4320;39.8
766778.01;6284754.75;0.47;0.26;27;3760;36.7
766779.99;6284753.69;0.44;0.12;41;3520;42.8
766783.03;6284752.06;0.4;0.17;42;3200;42.6
766785.1;6284751.06;0.3;0.21;63;2400;60.5
766777.64;6284749.6;0.41;0.23;41;3280;42.4
766774.9;6284750.6;0.49;0.23;25;3920;36.2
766772.37;6284752.05;0.45;0.18;31;3600;37.1
766769.36;6284753.65;0.36;0.17;36;2880;37
766767.04;6284754.95;0.42;0.18;38;3360;39.9
766763.47;6284756.81;0.51;0.19;31;4080;38.3
766760.94;6284758.02;0.27;0.37;23;2160;27.1
766758.93;6284759.15;0.47;0.17;43;3760;46.1
766756.31;6284760.56;0.41;0.13;45;3280;45.4
766754.66;6284761.34;0.5;0.05;21;4000;31.1
766750.93;6284763.39;0.48;0.17;44;3840;47.4
766748.15;6284764.84;0.42;0.2;35;3360;38
766745.69;6284766.12;0.46;0.11;36;3680;39.1
766743.01;6284767.6;0.47;0.19;34;3760;38.5
766740.76;6284768.77;0.56;0.13;32;4480;39.3
766737.4;6284770.5;0.5;0.18;35;4000;40.1
766734.35;6284772.13;0.45;0.16;44;3600;46.2
766732.27;6284773.22;0.44;0.15;40;3520;42.1
766729.95;6284774.5;0.47;0.2;30;3760;37.3
766727.06;6284776.08;0.51;0.14;37;4080;41.9
766725.01;6284777.09;0.48;0.18;33;3840;38.3
766722.8;6284778.23;0.5;0.18;36;4000;40.9
766719.95;6284779.77;0.48;0.13;38;3840;41.7
766717.73;6284780.92;0.46;0.21;35;3680;38.9
766715.7;6284781.96;0.52;0.15;38;4160;43.2
766713.33;6284783.19;0.41;0.19;15;3280;31.5
766710.32;6284784.88;0.5;0.14;38;4000;42.4
766708.5;6284785.94;0.43;0.17;51;3440;52.5
766705.77;6284787.29;0.47;0.14;43;3760;45.9
766703.5;6284788.51;0.52;0.15;28;4160;37.2
766701.45;6284789.62;0.51;0.12;42;4080;46.3
766697.82;6284791.4;0.56;0.2;29;4480;38.6
766696.12;6284792.43;0.46;0.29;32;3680;38.3
766692.79;6284794.11;0.51;0.1;39;4080;43.4
766689.99;6284795.5;0.46;0.31;35;3680;39.5
766688.22;6284796.49;0.5;0.12;29;4000;37
766684.96;6284798.25;0.49;0.15;44;3920;47.7
766682.8;6284799.35;0.53;0.13;30;4240;37.9
766680.25;6284800.72;0.47;0.12;41;3760;43.9
766676.93;6284802.43;0.44;0.12;46;3520;47.4
766675.19;6284803.31;0.56;0.13;30;4480;38.5
766671.66;6284805.17;0.52;0.11;40;4160;44.7
766669.71;6284806.22;0.5;0.14;36;4000;40.7
766666.52;6284807.9;0.49;0.12;41;3920;44.6
766663.92;6284809.25;0.47;0.13;53;3760;56.1
766661.33;6284810.57;0.5;0.12;36;4000;40.5
766658.72;6284811.99;0.43;0.17;42;3440;43.7
766656.09;6284813.35;0.47;0.17;51;3760;54.2
766653.3;6284814.81;0.47;0.13;44;3760;46.7
766651.41;6284815.81;0.42;0.19;50;3360;51.2
766648.66;6284817.34;0.5;0.13;43;4000;47
766646.1;6284818.66;0.4;0.16;35;3200;37.4
766644.09;6284819.6;0.47;0.13;37;3760;40.4
766642.12;6284814.99;0.42;0.13;43;3360;43.9
766644.28;6284813.87;0.35;0.18;41;2800;40
766646.99;6284812.57;0.47;0.22;19;3760;33.9
766649.64;6284811.16;0.46;0.34;36;3680;40.5
766652.68;6284809.7;0.58;0.14;23;4640;36.6
766655.3;6284808.21;0.54;0.15;37;4320;43
766658.09;6284806.69;0.44;0.39;32;3520;38.6
766660.38;6284805.52;0.39;0.18;44;3120;44.1
766663.1;6284804.12;0.33;0.13;39;2640;37.5
766665.14;6284803.07;0.39;0.13;49;3120;48.5
766668.41;6284801.23;0.45;0.15;44;3600;46.1
766670.93;6284799.96;0.42;0.13;49;3360;49.7
766673.31;6284798.7;0.48;0.46;44;3840;49.5
766676.06;6284797.27;0.49;0.41;40;3920;46.3
766678.1;6284796.16;0.49;0.19;37;3920;41.5
766680.94;6284794.58;0.43;0.47;34;3440;41
766682.82;6284793.57;0.47;0.15;50;3760;53
766686.27;6284791.78;0.49;0.22;46;3920;50.2
766688.86;6284790.46;0.36;0.11;46;2880;44.4
766691.29;6284789.23;0.51;0.15;43;4080;47.4
766694.9;6284787.34;0.29;0.27;18;2320;28.2
766696.04;6284786.72;0.5;0.12;38;4000;42.3
766699.32;6284784.99;0.46;0.13;44;3680;46.3
766702.21;6284783.48;0.4;0.15;43;3200;43.4
766704.59;6284782.26;0.45;0.11;50;3600;51.8
766707.16;6284780.81;0.43;0.2;35;3440;38.2
766709.53;6284779.61;0.46;0.16;42;3680;44.7
766712.61;6284777.99;0.45;0.22;51;3600;53.8
766715.6;6284776.33;0.51;0.12;30;4080;37.5
766717.98;6284775.06;0.47;0.16;38;3760;41.5
766720.6;6284773.7;0.49;0.14;30;3920;37.3
766722.59;6284772.56;0.44;0.12;48;3520;49.4
766726.02;6284770.81;0.45;0.14;42;3600;44.2
766727.71;6284769.85;0.47;0.14;39;3760;42.2
766730.89;6284768.22;0.53;0.32;27;4240;38.1
766734;6284766.44;0.48;0.16;27;3840;36.2
766736.52;6284765.31;0.47;0.14;39;3760;42.2
766739.3;6284763.85;0.48;0.14;39;3840;42.6
766742.46;6284762.16;0.45;0.12;42;3600;44
766744.55;6284761;0.49;0.14;33;3920;38.2
766746.73;6284759.73;0.45;0.24;27;3600;36.2
766749.9;6284758.03;0.42;0.42;22;3360;35.8
766752.6;6284756.75;0.45;0.14;39;3600;41.5
766754.85;6284755.49;0.46;0.15;39;3680;41.9
766757.69;6284754.09;0.52;0.21;34;4160;40.1
766760.33;6284752.78;0.45;0.19;42;3600;44.5
766762.82;6284751.53;0.51;0.2;47;4080;51.9
766766.21;6284749.62;0.6;0.25;39;4800;47.8
766768.59;6284748.27;0.38;0.38;43;3040;44.1
