X-Lamb;Y-Lamb;Hauteur (m);Epaisseur (m);Densite (%);Leaf wall area (m².ha-1);Pourcentage de la dose homologuée à appliquer
766893.16;6284821.96;1.13;0.34;80;9040;67.2
766893.79;6284824.71;1.35;0.73;70;10800;72.3
766897.74;6284823.56;1.31;0.36;78;10480;72
766898.28;6284820.85;1.25;0.3;75;10000;64.7
766898.83;6284818.33;1.18;0.29;73;9440;59.8
766899.41;6284815.8;1.17;0.32;71;9360;58
766900.1;6284812.88;1.23;0.4;73;9840;63.9
766900.64;6284810.37;1.23;0.42;66;9840;56.6
766901.3;6284807.47;1.2;0.3;63;9600;50.7
766902.01;6284804.52;1.18;0.32;66;9440;53.3
766902.62;6284801.65;1.12;0.4;68;8960;54.9
766903.25;6284798.67;1.17;0.36;67;9360;54.7
766903.81;6284795.91;1.12;0.4;70;8960;56.9
766904.35;6284793.11;1.11;0.41;69;8880;55.8
766904.95;6284790.26;1.1;0.32;71;8800;55.8
766905.53;6284787.31;1.09;0.34;67;8720;52
766906.03;6284784.3;1.21;0.36;80;9680;70.7
766906.55;6284781.38;1.13;0.55;71;9040;61.4
766907.15;6284778.62;1.06;0.34;74;8480;58
766907.74;6284775.49;1.04;0.46;69;8320;54.6
766908.38;6284772.74;1.14;0.78;66;9120;61
766908.98;6284769.9;1.12;0.36;71;8960;57.2
766909.58;6284766.77;1.2;0.4;77;9600;67.5
766910.14;6284764;1.1;0.49;73;8800;61.3
766910.86;6284760.84;1.17;0.45;74;9360;64
766911.42;6284758.13;1.09;0.47;72;8720;59.5
766912.05;6284755.19;1.19;0.43;70;9520;59.8
766912.77;6284752.11;1.18;0.48;73;9440;63.9
766913.43;6284749.26;1.19;0.42;69;9520;58.5
766914.04;6284746.25;1.25;0.47;71;10000;63.8
766914.59;6284743.42;1.28;0.45;83;10240;79.9
766915.22;6284740.62;1.29;0.33;64;10320;54.7
766915.9;6284737.49;1.26;0.4;73;10080;64.9
766916.71;6284734.12;1.27;0.38;78;10160;70.9
766917.45;6284731.9;1.21;0.34;77;9680;66.5
766921.76;6284733.85;1.34;0.61;73;10720;72.8
766921.27;6284736.34;1.27;0.36;78;10160;70.5
766920.68;6284739.42;1.27;0.56;84;10160;84
766920.14;6284741.89;1.24;0.33;60;9920;49.6
766919.45;6284745.34;1.22;0.52;74;9760;67.4
766918.86;6284747.94;1.29;0.34;70;10320;61.2
766918.24;6284751.01;1.28;0.41;79;10240;73.4
766917.68;6284753.99;1.23;0.48;80;9840;74.5
766917.06;6284756.84;1.27;0.34;74;10160;65.1
766916.34;6284759.94;1.25;0.37;75;10000;66.2
766915.74;6284762.7;1.21;0.31;65;9680;53
766915.17;6284765.44;1.17;0.41;59;9360;48.1
766914.55;6284768.52;1.19;0.44;70;9520;60
766913.96;6284771.47;1.19;0.49;67;9520;57.8
766913.44;6284774.21;1.24;0.47;64;9920;55.9
766912.75;6284777.33;1.29;0.49;79;10320;75.8
766912.17;6284780.04;1.25;0.47;76;10000;69.8
766911.56;6284782.85;1.22;0.4;78;9760;69.5
766910.99;6284785.68;1.18;0.37;80;9440;69.8
766910.4;6284788.61;1.14;0.46;75;9120;64.3
766909.79;6284791.36;1.18;0.25;75;9440;61.2
766909.23;6284794.18;1.27;0.3;75;10160;65.4
766908.71;6284797.08;1.16;0.43;76;9280;65.5
766908.18;6284799.82;1.06;0.39;82;8480;68.2
766907.52;6284802.69;1.13;0.51;78;9040;68.7
766906.9;6284805.54;1.13;0.32;74;9040;59.9
766906.3;6284808.48;1.18;0.35;63;9440;51
766905.74;6284811.39;1.16;0.33;69;9280;55.8
766905.14;6284814.38;1.28;0.26;70;10240;59.3
766904.56;6284817.2;1.21;0.26;69;9680;56
766903.84;6284820.11;1.31;0.27;75;10480;66.2
766903.13;6284823.04;1.26;0.31;72;10080;61.8
766895.55;6284773.05;1.14;0.31;80;9120;66.9
766895.07;6284775.68;1.02;0.4;74;8160;58
766894.62;6284778.5;0.97;0.4;74;7760;56.4
766894.13;6284781.29;0.97;0.54;80;7760;65.9
766893.57;6284784.14;1.02;0.44;73;8160;57.7
766892.93;6284786.99;0.94;0.46;62;7520;45.6
766892.33;6284789.84;1.17;0.45;72;9360;61.7
766891.58;6284792.76;1.14;0.88;46;9120;44.6
766891.02;6284795.56;1.11;0.82;53;8880;48.1
766890.49;6284798.49;1.11;0.53;66;8880;55.1
766889.86;6284801.54;1;0.48;69;8000;53.8
766889.2;6284804.34;1.04;0.33;64;8320;47.8
766888.57;6284807.42;1.07;0.36;69;8560;53.7
766888.06;6284810.33;0.91;0.35;72;7280;51.8
766887.53;6284812.68;1.16;0.4;68;9280;56.1
766886.83;6284815.65;1.13;0.52;73;9040;63
