X-Lamb;Y-Lamb;Hauteur (m);Epaisseur (m);Densite (%);Leaf wall area (m².ha-1);Pourcentage de la dose homologuée à appliquer
766321.01;6284551.82;1.48;0.45;92;11840;153.8
766320.97;6284553.83;1.34;0.45;66;10720;87.4
766320.95;6284557.66;1.24;0.48;86;9920;116.7
766320.93;6284560.1;1.17;0.51;94;9360;128.4
766320.86;6284562.63;1.1;0.57;92;8800;118.9
766320.78;6284565.83;1.37;0.57;81;10960;118.6
766320.7;6284568.42;1.21;0.53;94;9680;132.5
766320.66;6284571.32;1.18;0.42;80;9440;99.6
766320.56;6284573.8;1.18;0.38;91;9440;120.6
766320.53;6284576.65;1.16;0.53;94;9280;128.1
766320.5;6284579.19;1.25;0.49;77;10000;100.2
766320.4;6284582.09;1.46;0.51;73;11680;108.8
766320.32;6284585.07;1.51;0.39;93;12080;158.7
766320.24;6284587.76;1.39;0.64;94;11120;152.8
766320.19;6284590.5;1.22;0.56;96;9760;138.8
766320.12;6284593.28;1.28;0.56;96;10240;145.2
766320.02;6284596.18;1.32;0.58;90;10560;134.3
766319.98;6284599.21;1.32;0.54;79;10560;110
766319.94;6284601.89;1.41;0.57;88;11280;138.4
766319.84;6284604.57;1.28;0.68;87;10240;125.5
766319.7;6284607.36;1.39;0.5;93;11120;147.4
766319.55;6284610.42;1.25;0.63;95;10000;140.7
766319.47;6284613.14;1.24;0.47;88;9920;120.9
766319.35;6284615.91;1.34;0.7;86;10720;129.1
766319.2;6284619.05;1.25;0.6;90;10000;128.1
766319.05;6284621.69;1.27;0.48;92;10160;132.9
766318.9;6284624.66;1.12;0.43;90;8960;114.3
766318.82;6284627.43;1.24;0.53;82;9920;109.3
766318.8;6284630.38;1.12;0.51;94;8960;123.9
766318.77;6284633.18;1.29;0.45;95;10320;141.5
766318.62;6284636.09;1.15;0.46;95;9200;128.1
766318.62;6284638.66;1.2;0.55;81;9600;104.7
766318.52;6284641.83;1.36;0.54;82;10880;119.5
766318.42;6284644.46;1.42;0.47;96;11360;158.7
766318.23;6284647.18;1.38;0.38;96;11040;152.4
766318.09;6284649.54;1.35;0.86;91;10800;144.8
766316.38;6284652;0.75;0.53;45;6000;49.5
766316.06;6284652.19;0.59;0.47;41;4720;42.8
766313.56;6284640.68;1.37;0.5;83;10960;121.8
766313.59;6284638.11;1.07;0.5;90;8560;111.2
766313.64;6284635.4;1.27;0.56;96;10160;144
766313.77;6284632.45;1.31;0.51;90;10480;132.1
766313.72;6284629.35;1.19;0.44;90;9520;120.3
766313.73;6284626.94;1.1;0.59;83;8800;101.5
766313.9;6284623.42;1.36;0.51;72;10880;99.4
766314.03;6284620.61;1.17;0.47;89;9360;116.9
766314.11;6284618;1.27;0.48;94;10160;137.6
766314.17;6284614.95;1.25;0.39;92;10000;129.4
766314.24;6284612.03;1.5;0.48;85;12000;138
766314.33;6284609.06;1.24;0.54;93;9920;133.2
766314.42;6284606.05;1.22;0.57;90;9760;124.9
766314.47;6284603.33;1.34;0.53;91;10720;138
766314.48;6284600.38;1.18;0.52;84;9440;108.5
766314.6;6284597.98;1.37;0.46;84;10960;123.3
766314.65;6284594.21;1.22;0.76;79;9760;105.3
766314.69;6284592.14;1.22;0.57;89;9760;122.7
766314.86;6284588.57;1.25;0.45;91;10000;128.1
766314.88;6284586.62;1.23;0.47;85;9840;113.7
766314.96;6284582.62;1.24;0.45;65;9920;80
766315;6284580.13;1.2;0.47;88;9600;117.5
766315.12;6284577.44;1.25;0.6;82;10000;111.2
766315.18;6284575.15;1.21;0.32;76;9680;93.6
766315.27;6284571.6;1.02;0.43;77;8160;84.3
766315.32;6284568.48;1.14;0.58;88;9120;114
766315.4;6284565.84;1.48;0.54;75;11840;114.8
766315.51;6284562.92;1.32;0.79;54;10560;80.9
766315.61;6284560.09;1.36;0.7;89;10880;138
766315.69;6284557.16;1.5;0.73;78;12000;125.8
766315.8;6284554.57;1.48;0.59;91;11840;153.8
766315.83;6284551.35;1.34;0.64;73;10720;101.5
766315.9;6284548.57;1.41;0.48;86;11280;131.8
766315.95;6284545.99;1.28;0.5;92;10240;133.9
766316.03;6284542.93;1.32;0.49;90;10560;132.9
766316.09;6284540.31;1.09;0.59;92;8720;118.3
766316.21;6284537.64;1.32;0.4;78;10560;106
766316.3;6284534.45;1.24;0.61;86;9920;118.6
766316.38;6284531.97;1.29;0.63;69;10320;91.1
766311.54;6284531.15;1.18;0.66;83;9440;108.5
766311.53;6284534.52;1.22;0.54;88;9760;120
766311.51;6284537.33;1.1;0.52;92;8800;118.1
766311.42;6284540.28;1.18;0.54;84;9440;108.8
766311.36;6284542.91;1.14;0.42;94;9120;124.2
766311.34;6284545.8;1.16;0.49;93;9280;125.2
766311.28;6284548.7;1.08;0.39;90;8640;110.5
766311.19;6284551.45;1.31;0.52;84;10480;118.9
766311.08;6284554.53;1.17;0.44;87;9360;112.5
766311;6284557.31;1.19;0.35;88;9520;114.8
766310.98;6284560.34;1.34;0.43;91;10720;136.1
766310.91;6284563.41;1.52;0.47;89;12160;150.1
766310.8;6284566.67;1.53;0.66;71;12240;112.5
766310.74;6284569.2;1.4;0.57;94;11200;152.8
766310.62;6284572.03;1.43;0.5;96;11440;160.2
766310.53;6284574.58;1.26;0.32;84;10080;112
766310.45;6284577.99;1.32;0.43;90;10560;131.8
766310.44;6284580.95;1.25;0.53;91;10000;129.4
766310.33;6284583.68;1.21;0.51;94;9680;132.1
766310.25;6284586.85;1.37;0.44;89;10960;134.3
766310.2;6284589.4;1.17;0.48;87;9360;113
766310.21;6284592.79;1.26;0.65;89;10080;127.7
766310.13;6284595.27;1.33;0.45;94;10640;143.2
766310.05;6284598.33;1.18;0.54;93;9440;127.7
766309.96;6284601.29;1.31;0.43;96;10480;145.7
766309.87;6284604.12;1.27;0.49;89;10160;125.8
766309.7;6284607.03;1.41;0.57;94;11280;153.8
766309.57;6284609.99;1.44;0.53;94;11520;156.2
766309.51;6284612.75;1.33;0.49;95;10640;146.5
766309.48;6284615.81;1.23;0.47;89;9840;122.1
766309.41;6284618.74;1.26;0.63;86;10080;120.6
766309.32;6284621.66;1.51;0.62;76;12080;120.6
766309.3;6284624.4;1.26;0.45;96;10080;141.1
766309.27;6284627.6;1.18;0.57;89;9440;119.2
766309.21;6284630.19;1.29;0.48;93;10320;136.9
766309.11;6284633.15;1.15;0.5;94;9200;126.4
766309.09;6284635.98;1.31;0.63;92;10480;139.2
766308.99;6284639;1.3;0.47;93;10400;138
766308.88;6284640.94;1.41;0.68;76;11280;113.2
766302.75;6284643.01;1.09;0.54;94;8720;121.8
766303.14;6284641.37;1.1;0.43;74;8800;84.7
766303.82;6284637.59;1.27;0.42;80;10160;106.2
766303.89;6284635.32;1.18;0.44;93;9440;126.1
766303.95;6284632.16;1.25;0.59;77;10000;101.5
766304.05;6284629.6;1.22;0.72;71;9760;90.7
766304.15;6284626.57;1.36;0.62;90;10880;139.2
766304.16;6284623.86;1.18;0.46;95;9440;130.8
766304.24;6284621.15;1.07;0.39;84;8560;98.5
766304.27;6284618.06;1.4;0.49;93;11200;148.3
766304.38;6284615.16;1.15;0.51;95;9200;129.1
766304.46;6284611.86;1.17;0.5;83;9360;105.6
766304.51;6284609.51;1.19;0.63;87;9520;116.9
766304.55;6284606.76;1.33;0.5;88;10640;129.4
766304.66;6284603.66;1.3;0.47;93;10400;138
766304.7;6284600.85;1.41;0.52;92;11280;147.4
766304.72;6284597.89;1.35;0.53;95;10800;149.2
766304.75;6284595.22;1.14;0.58;89;9120;116.1
766304.85;6284592.23;1.24;0.48;92;9920;129.7
766304.9;6284589.74;1.35;0.5;78;10800;109.7
766305.01;6284586.42;1.35;0.44;86;10800;125.5
766305.11;6284583.8;1.31;0.53;68;10480;89.6
766305.16;6284580.91;1.17;0.44;93;9360;125.2
766305.25;6284577.85;1.39;0.61;88;11120;136.9
766305.37;6284575.13;1.33;0.58;88;10640;130.8
766305.37;6284572.16;1.26;0.52;86;10080;118.9
766305.48;6284569.46;1.37;0.52;89;10960;135.7
766305.49;6284566.52;1.37;0.49;93;10960;145.2
766305.59;6284563.75;1.35;0.53;90;10800;136.5
766305.64;6284560.94;1.33;0.68;95;10640;150.1
766305.76;6284558.06;1.32;0.51;90;10560;133.2
766305.86;6284555.23;1.22;0.42;91;9760;124.9
766305.93;6284552.36;1.21;0.57;93;9680;131.1
766305.98;6284549.59;1.36;0.56;91;10880;140.3
766306.05;6284546.81;1.27;0.44;92;10160;132.1
766306.14;6284544.13;1.43;0.57;63;11440;89.8
766306.24;6284540.51;1.12;0.49;74;8960;86.5
766306.29;6284538.39;1.34;0.52;87;10720;128.4
766306.36;6284535.49;1.3;0.48;93;10400;138
766306.41;6284532.68;1.16;0.51;91;9280;120.9
766303.42;6284530.7;1.19;0.58;90;9520;122.4
766301.58;6284532.83;1.06;0.53;91;8480;113
766301.6;6284535.58;1.19;0.51;93;9520;128.1
766301.51;6284538.3;1.23;0.45;86;9840;115.3
766301.4;6284541.26;1.22;0.54;91;9760;126.8
766301.33;6284543.95;1.26;0.47;94;10080;136.5
766301.22;6284546.77;1.13;0.51;94;9040;124.9
766301.16;6284549.54;1.18;0.52;95;9440;131.8
766301.14;6284552.5;1.35;0.57;88;10800;132.5
766301.04;6284555.35;1.21;0.5;92;9680;127.4
766300.98;6284558.31;1.35;0.57;87;10800;130.1
766300.91;6284561.07;1.28;0.47;94;10240;138.4
766300.84;6284563.86;1.4;0.57;93;11200;150.1
766300.79;6284566.49;1.52;0.57;80;12160;129.7
766300.75;6284569.67;1.26;0.62;90;10080;129.4
766300.7;6284572.38;1.12;0.56;86;8960;108.3
766300.64;6284575.74;1.15;0.47;80;9200;98.3
766300.61;6284578.31;1.45;0.76;93;11600;159.2
766300.5;6284581.07;1.56;0.51;94;12480;170
766300.4;6284583.7;1.18;0.51;92;9440;124.9
766300.29;6284586.7;1.13;0.67;94;9040;127.4
766300.22;6284589.61;1.06;0.54;96;8480;123.6
766300.17;6284592.43;1.05;0.54;89;8400;108.3
766300.1;6284595.22;1.18;0.4;81;9440;101.3
766300.02;6284598.2;1.09;0.5;88;8720;109
766299.96;6284600.47;1.32;0.59;34;10560;69.7
766299.86;6284603.86;1.11;0.52;77;8880;91.1
766299.79;6284606.58;1.1;0.51;95;8800;124.6
766299.67;6284609.34;1.19;0.49;94;9520;130.1
766299.6;6284612.04;1.36;0.68;58;10880;83.4
766299.56;6284614.71;1.3;0.5;80;10400;109.7
766299.51;6284618.21;1.28;0.51;90;10240;129.4
766299.38;6284620.7;1.45;0.52;93;11600;154.2
766299.29;6284623.45;1.25;0.59;91;10000;130.4
766299.25;6284626.17;1.22;0.68;89;9760;124.6
766299.26;6284629.59;1.03;0.79;60;8240;68.5
766299.2;6284631.75;1.49;0.61;69;11920;104.9
766299.15;6284634.16;1.18;0.62;94;9440;131.5
766299.08;6284636.56;1.33;0.47;89;10640;131.1
