X-Lamb;Y-Lamb;Hauteur;Epaisseur;TFI;LWAl
766654.36;6284825.47;0.68;0.39;42;5440
766651.85;6284826.8;0.85;0.34;48;6800
766648.49;6284826.21;0.64;0.39;56;5120
766648.79;6284822.66;0.68;0.47;59;5440
766651.22;6284821.51;0.82;0.33;54;6560
766654.44;6284819.88;0.76;0.24;59;6080
766656.68;6284818.64;0.66;0.16;70;5280
766659.26;6284817.25;0.65;0.16;64;5200
766661.85;6284815.84;0.64;0.18;53;5120
766664.1;6284814.63;0.69;0.15;62;5520
766667.15;6284813.09;0.7;0.42;55;5600
766669.57;6284811.87;0.72;0.29;64;5760
766672.3;6284810.37;0.72;0.34;57;5760
766675.04;6284808.93;0.79;0.5;54;6320
766677.37;6284807.72;0.72;0.2;68;5760
766679.97;6284806.31;0.69;0.46;40;5520
766682.64;6284804.98;0.78;0.48;45;6240
766685.2;6284803.63;0.78;0.36;61;6240
766687.82;6284802.25;0.74;0.43;56;5920
766690.52;6284800.85;0.73;0.35;66;5840
766693.13;6284799.54;0.66;0.39;62;5280
766695.69;6284798.15;0.72;0.47;64;5760
766698.51;6284796.63;0.73;0.48;66;5840
766701.02;6284795.32;0.74;0.24;67;5920
