X-Lamb;Y-Lamb;Hauteur (m);Epaisseur (m);Densite (%);Leaf wall area (m².ha-1);Pourcentage de la dose homologuée à appliquer
766802.46;6284764.11;0.67;0.26;60;5360;64.2
766805.23;6284762.69;0.67;0.37;60;5360;65.1
766807.79;6284761.36;0.54;0.49;61;4320;61.4
766810.39;6284760;0.62;0.42;65;4960;69.2
766812.96;6284758.7;0.74;0.43;66;5920;76.9
766815.68;6284757.24;0.66;0.54;72;5280;81.9
766810.24;6284755.22;0.57;0.48;57;4560;58.3
766806.38;6284756.14;0.69;0.26;53;5520;57.5
766803.84;6284757.54;0.72;0.27;56;5760;62
766801.13;6284758.93;0.66;0.27;53;5280;56.4
766798.66;6284760.31;0.69;0.33;53;5520;58
766796.24;6284761.65;0.64;0.31;56;5120;58.9
766793.57;6284763.03;0.73;0.32;59;5840;66.3
766790.85;6284764.5;0.75;0.25;59;6000;66.7
766788.21;6284765.83;0.78;0.25;60;6240;69.4
766785.54;6284767.31;0.84;0.27;41;6720;54.1
766783.04;6284768.64;0.78;0.29;71;6240;84.9
766780.38;6284770.04;0.68;0.38;54;5440;59
766777.48;6284771.56;0.8;0.27;53;6400;62.3
766774.89;6284772.86;0.74;0.36;48;5920;55.2
766772.38;6284774.23;0.8;0.34;52;6400;61.7
766769.48;6284775.77;0.73;0.45;40;5840;51.5
766767.2;6284776.97;0.76;0.27;65;6080;75
766764.34;6284778.5;0.71;0.37;62;5680;69.5
766761.79;6284779.79;0.73;0.31;52;5840;58.5
766759.2;6284781.25;0.64;0.4;61;5120;65.1
766756.44;6284782.67;0.67;0.26;65;5360;70.2
766753.98;6284783.97;0.76;0.3;64;6080;73.9
766751.26;6284785.41;0.59;0.27;57;4720;57.5
766748.7;6284786.83;0.51;0.37;44;4080;45.8
766746.02;6284788.3;0.69;0.32;54;5520;59
766743.44;6284789.6;0.74;0.44;54;5920;62.1
766740.91;6284791.03;0.65;0.29;49;5200;52.2
766738.32;6284792.41;0.77;0.32;51;6160;59.2
766735.54;6284793.88;0.79;0.34;43;6320;53.5
766732.98;6284795.34;0.71;0.31;48;5680;53.7
